X,Y
82.0,1696.6409912109375
83.0,1696.558837890625
84.0,1695.8177490234375
85.0,1697.4515380859375
86.0,1697.7537841796875
87.0,1698.3260498046875
88.0,1696.653076171875
89.0,1694.4354248046875
90.0,1695.02099609375
91.0,1695.714111328125
92.0,1697.1102294921875
93.0,1697.8226318359375
94.0,1698.9451904296875
95.0,1698.6435546875
96.0,1697.63427734375
97.0,1697.351806640625
98.0,1697.718017578125
99.0,1695.5498046875
100.0,1697.77490234375
101.0,1698.5396728515625
102.0,1697.773681640625
103.0,1697.6878662109375
104.0,1697.26806640625
105.0,1696.645751953125
106.0,1696.693359375
107.0,1695.361328125
108.0,1695.491943359375
109.0,1696.0419921875
110.0,1696.3040771484375
111.0,1696.3138427734375
112.0,1696.644287109375
113.0,1698.2955322265625
114.0,1698.4134521484375
115.0,1696.739501953125
116.0,1695.9119873046875
117.0,1696.3416748046875
118.0,1697.4044189453125
119.0,1698.733642578125
120.0,1699.9825439453125
121.0,1700.60205078125
122.0,1699.936279296875
123.0,1697.900634765625
124.0,1695.9139404296875
125.0,1698.299560546875
126.0,1697.3507080078125
127.0,1698.3505859375
128.0,1698.0240478515625
129.0,1697.66015625
130.0,1696.1441650390625
131.0,1696.86669921875
132.0,1695.972900390625
133.0,1696.5546875
134.0,1696.975830078125
135.0,1697.3116455078125
136.0,1698.0994873046875
137.0,1698.4036865234375
138.0,1697.9276123046875
139.0,1698.1431884765625
140.0,1698.4698486328125
141.0,1699.9310302734375
142.0,1699.7431640625
143.0,1700.6468505859375
144.0,1698.9620361328125
145.0,1697.9368896484375
146.0,1695.3204345703125
147.0,1695.0830078125
148.0,1695.335205078125
149.0,1695.77099609375
150.0,1696.020751953125
151.0,1696.021484375
152.0,1697.331787109375
153.0,1696.876708984375
154.0,1696.957763671875
155.0,1698.04150390625
156.0,1696.6744384765625
157.0,1697.0931396484375
158.0,1696.4073486328125
159.0,1696.82568359375
160.0,1696.7652587890625
161.0,1697.775634765625
162.0,1696.3699951171875
163.0,1697.0352783203125
164.0,1698.6708984375
165.0,1700.0445556640625
166.0,1699.798828125
167.0,1698.08349609375
168.0,1696.1834716796875
169.0,1695.782958984375
170.0,1695.293212890625
171.0,1695.2701416015625
172.0,1695.733154296875
173.0,1696.4266357421875
174.0,1697.2412109375
175.0,1698.01806640625
176.0,1697.9915771484375
177.0,1698.6387939453125
178.0,1698.1832275390625
179.0,1698.2225341796875
180.0,1697.425048828125
181.0,1697.1448974609375
182.0,1697.02587890625
183.0,1695.954345703125
184.0,1696.0968017578125
185.0,1695.9329833984375
186.0,1695.8109130859375
187.0,1695.6458740234375
188.0,1695.7724609375
189.0,1695.037841796875
190.0,1695.432373046875
191.0,1697.041259765625
192.0,1698.4415283203125
193.0,1699.6668701171875
194.0,1698.7232666015625
195.0,1699.3253173828125
196.0,1697.5294189453125
197.0,1697.304931640625
198.0,1695.77783203125
199.0,1695.30322265625
200.0,1695.796630859375
201.0,1696.4306640625
202.0,1697.173828125
203.0,1697.529052734375
204.0,1698.1148681640625
205.0,1699.070556640625
206.0,1698.693603515625
207.0,1698.7344970703125
208.0,1696.4906005859375
209.0,1697.1302490234375
210.0,1697.4869384765625
211.0,1699.0750732421875
212.0,1699.8570556640625
213.0,1700.9971923828125
214.0,1699.855712890625
215.0,1698.939453125
216.0,1699.971923828125
217.0,1699.498046875
218.0,1699.716552734375
219.0,1698.8199462890625
220.0,1698.36865234375
221.0,1698.6649169921875
222.0,1700.09521484375
223.0,1699.353515625
224.0,1699.84716796875
225.0,1699.9954833984375
226.0,1699.584228515625
227.0,1699.0565185546875
228.0,1698.595458984375
229.0,1698.782470703125
230.0,1699.70751953125
231.0,1699.8017578125
232.0,1700.05224609375
233.0,1699.1866455078125
234.0,1698.112548828125
235.0,1697.14306640625
236.0,1696.8160400390625
237.0,1696.4818115234375
238.0,1697.8817138671875
239.0,1698.5179443359375
240.0,1699.3885498046875
241.0,1698.5513916015625
242.0,1698.705810546875
243.0,1697.2093505859375
244.0,1697.5924072265625
245.0,1698.3319091796875
246.0,1699.08837890625
247.0,1699.302734375
248.0,1699.845703125
249.0,1699.4024658203125
250.0,1700.3623046875
251.0,1700.0823974609375
252.0,1699.295166015625
253.0,1697.9176025390625
254.0,1697.5753173828125
255.0,1696.8614501953125
256.0,1697.9857177734375
257.0,1698.6346435546875
258.0,1698.0838623046875
259.0,1697.7989501953125
260.0,1697.83203125
261.0,1698.14990234375
262.0,1698.24267578125
263.0,1698.4642333984375
264.0,1698.8079833984375
265.0,1699.1058349609375
266.0,1698.07470703125
267.0,1697.6756591796875
268.0,1698.25732421875
269.0,1698.9576416015625
270.0,1699.6182861328125
271.0,1699.986328125
272.0,1698.932861328125
273.0,1698.2049560546875
274.0,1698.1478271484375
275.0,1698.295654296875
276.0,1698.738525390625
277.0,1699.0660400390625
278.0,1699.5205078125
279.0,1699.8260498046875
280.0,1699.9071044921875
281.0,1699.7723388671875
282.0,1699.5238037109375
283.0,1699.0599365234375
284.0,1698.4307861328125
285.0,1697.6259765625
286.0,1697.2271728515625
287.0,1697.087646484375
288.0,1698.6072998046875
289.0,1699.845458984375
290.0,1700.9320068359375
291.0,1701.669677734375
292.0,1701.431640625
293.0,1699.8521728515625
294.0,1699.3822021484375
295.0,1698.91650390625
296.0,1698.5543212890625
297.0,1697.88232421875
298.0,1699.989501953125
299.0,1701.0989990234375
300.0,1702.8074951171875
301.0,1703.1102294921875
302.0,1703.0394287109375
303.0,1702.828857421875
304.0,1702.9566650390625
305.0,1701.1339111328125
306.0,1700.7479248046875
307.0,1701.574462890625
308.0,1700.33935546875
309.0,1699.722900390625
310.0,1698.7481689453125
311.0,1699.349609375
312.0,1699.56982421875
313.0,1699.89892578125
314.0,1697.35986328125
315.0,1700.4171142578125
316.0,1700.615478515625
317.0,1700.1221923828125
